date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:36:16	3918/3918	---M--	200	added ('OK')	image/png	etag:%22f4e-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/images/SelabFavicon.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/project/images/SelabFavicon.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
16:36:18	2931/2931	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/scriptaculous/1.9.0/scriptaculous.js	C:/WEBAPP/wow/ajax.googleapis.com/ajax/libs/scriptaculous/1.9.0/scriptaculous.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
16:36:20	6038/6038	---M--	200	added ('OK')	image/png	etag:%221796-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-html.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-html.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
16:36:22	29244/29244	---M--	200	added ('OK')	application/javascript	etag:%22723c-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/slides.js	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
16:36:24	57376/57376	---M--	200	added ('OK')	application/javascript	etag:%22e020-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/resources/slides.js	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/project/resources/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
16:36:26	1134/1134	---M--	200	added ('OK')	image/png	etag:%2246e-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-css.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-css.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
16:36:28	199803/199803	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/prototype/1.7.3.0/prototype.js	C:/WEBAPP/wow/ajax.googleapis.com/ajax/libs/prototype/1.7.3.0/prototype.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
16:36:28	238/238	---M--	200	added ('OK')	text/css	etag:%22ee-4ba64e1a49c00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:28	747/747	---M--	200	added ('OK')	text/css	etag:%222eb-4ba64e1a49c00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/outline.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/outline.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:29	6769/6769	---M--	200	added ('OK')	text/css	etag:%221a71-4e3cd77c45900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/print.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/print.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:29	3918/3918	---M--	200	added ('OK')	image/png	etag:%22f4e-500f232cdff80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/SelabFavicon.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/SelabFavicon.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:30	55541/55541	---M--	200	added ('OK')	application/javascript	etag:%22d8f5-4c8b45d6dfb80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/resources/slides.js	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/resources/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:30	28397/28397	---M--	200	added ('OK')	application/javascript	etag:%226eed-4c8b443ae2f80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.js	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:30	324/324	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Sep%202019%2007:36:30%20GMT	https://selab.hanyang.ac.kr/courses/cse326/2019	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:31	301/301	---M--	302	error ('Found')	text/html	date:Mon,%2030%20Sep%202019%2007:36:30%20GMT	http://selab.hanyang.ac.kr/courses/cse326/2019/	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/index-2.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:31	6038/6038	---M--	200	added ('OK')	image/png	etag:%221796-4bc2f6f8f7500%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-html.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-html.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:31	34448/34448	---M--	200	added ('OK')	image/jpeg	etag:%228690-4c7fe07f59c00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/webProgrammingText.jpeg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/webProgrammingText.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
16:36:32	1134/1134	---M--	200	added ('OK')	image/png	etag:%2246e-4ba64e0736f00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-css.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-css.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:32	3070/3070	---M--	200	added ('OK')	image/png	etag:%22bfe-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/internet.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/internet.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:32	2986/2986	---M--	200	added ('OK')	image/gif	etag:%22baa-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ietf_logo.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ietf_logo.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:33	18051/18051	---M--	200	added ('OK')	image/jpeg	etag:%224683-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/icann.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/icann.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:33	10657/10657	---M--	200	added ('OK')	image/png	etag:%2229a1-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:33	11981/11981	---M--	200	added ('OK')	image/png	etag:%222ecd-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/fig1_ip_address.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/fig1_ip_address.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:33	28409/28409	---M--	200	added ('OK')	image/gif	etag:%226ef9-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/webserver.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/webserver.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:34	12030/12030	---M--	200	added ('OK')	image/jpeg	etag:%222efe-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/web_browser.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/web_browser.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:35	309/309	---M--	302	error ('Found')	text/html	date:Mon,%2030%20Sep%202019%2007:36:34%20GMT	http://selab.hanyang.ac.kr/courses/cse326/2019/project/	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/project/index.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
16:36:35	2249/2249	---M--	200	added ('OK')	image/png	etag:%228c9-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/layout2.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/layout2.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:35	4161/4161	---M--	200	added ('OK')	image/gif	etag:%221041-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/favicon1.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/favicon1.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:35	2216/2216	---M--	200	added ('OK')	image/gif	etag:%228a8-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/favicon2.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/favicon2.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:36	4861/4861	---M--	200	added ('OK')	image/png	etag:%2212fd-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-datetime.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-datetime.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:36	4274/4274	---M--	200	added ('OK')	image/png	etag:%2210b2-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-logo.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-logo.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:36	786/786	---M--	200	added ('OK')	image/png	etag:%22312-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-range.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-range.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:36	1976/1976	---M--	200	added ('OK')	image/png	etag:%227b8-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-search.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-search.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:36	1519/1519	---M--	200	added ('OK')	image/png	etag:%225ef-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-number.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/input-type-number.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:37	13803/13803	---M--	200	added ('OK')	image/jpeg	etag:%2235eb-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-video.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-video.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:37	3422/3422	---M--	200	added ('OK')	image/png	etag:%22d5e-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-canvas.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-canvas.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:37	5612/5612	---M--	200	added ('OK')	image/png	etag:%2215ec-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/microdata.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/microdata.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:37	13086/13086	---M--	200	added ('OK')	image/gif	etag:%22331e-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/svg-lion.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/svg-lion.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:38	0/0	---M--	301	error ('TLS%20Redirect')	text/html	date:Mon,%2030%20Sep%202019%2007:36:38%20GMT	http://en.wikipedia.org/wiki/.mov	C:/WEBAPP/wow/en.wikipedia.org/wiki/.77.delayed	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:38	17749/17749	---M--	200	added ('OK')	image/png	etag:%224555-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/bitmap_vector.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/bitmap_vector.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:39	84698/84698	---M-Z	200	added ('OK')	text/html	date:Sun,%2022%20Sep%202019%2004:17:16%20GMT	https://en.wikipedia.org/wiki/.mov	C:/WEBAPP/wow/en.wikipedia.org/wiki/.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:36:52	480592/480592	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%2275550-4ba64e10c0580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/duckhunt.swf	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/duckhunt.swf	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:15	1626116/1626116	---M--	200	added ('OK')	video/mpeg	etag:%2218d004-4ba64e10c0580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/developers.mpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/developers.mpeg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:15	1716681/1716681	---M--	200	added ('OK')	video/quicktime	etag:%221a31c9-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/win98.mov	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/win98.qt	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:16	22097/22097	---M--	200	added ('OK')	audio/midi	etag:%225651-4ba64e12a8a00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/town.mid	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/town.mid	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:17	15523/15523	---M--	200	added ('OK')	image/png	etag:%223ca3-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/plugins_list.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/plugins_list.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:17	267/267	---M--	200	added ('OK')	text/css	etag:%2210b-59348668d06c0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03css.css	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/03css.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html)
16:37:17	1127/1127	---M--	200	added ('OK')	image/gif	etag:%22467-4bc954a53d680%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-logo-icon-small.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-logo-icon-small.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html)
16:37:18	31680/31680	---M--	200	added ('OK')	image/png	etag:%227bc0-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-columns.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-columns.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html)
16:37:18	1711/1711	---M--	200	added ('OK')	image/jpeg	etag:%226af-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-gradient.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-gradient.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html)
16:37:18	1553/1553	---M--	200	added ('OK')	image/png	etag:%22611-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-border-radius.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-border-radius.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html)
16:37:18	5355/5355	---M--	200	added ('OK')	image/png	etag:%2214eb-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-transformations.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/css3-transformations.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html)
16:37:20	51292/51292	---M--	200	added ('OK')	image/png	etag:%22c85c-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ultimate.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ultimate.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:20	2594/2594	---M--	200	added ('OK')	image/png	etag:%22a22-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/box_model.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/box_model.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:20	3068/3068	---M--	200	added ('OK')	image/png	etag:%22bfc-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/layout1.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/layout1.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:20	424644/424644	---M--	200	added ('OK')	audio/x-wav	etag:%2267ac4-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/winxp.wav	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/winxp.wav	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:21	5515/5515	---M--	200	added ('OK')	image/png	etag:%22158b-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/layout3.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/layout3.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:22	137201/137201	---M--	200	added ('OK')	image/png	etag:%22217f1-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/margincollapse1.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/margincollapse1.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:22	3660/3660	---M--	200	added ('OK')	image/png	etag:%22e4c-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/float-clipped.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/float-clipped.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:23	3832/3832	---M--	200	added ('OK')	image/jpeg	etag:%22ef8-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/borat.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/borat.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:23	18276/18276	---M--	200	added ('OK')	image/png	etag:%224764-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/homestar_runner.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/homestar_runner.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:23	5768/5768	---M--	200	added ('OK')	image/png	etag:%221688-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/clear.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/clear.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:23	3471/3471	---M--	200	added ('OK')	image/png	etag:%22d8f-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/absoluteposition.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/absoluteposition.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:24	3348/3348	---M--	200	added ('OK')	image/png	etag:%22d14-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/relativeposition.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/relativeposition.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:24	317137/317137	---M--	200	added ('OK')	image/png	etag:%224d6d1-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/margincollapse2.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/margincollapse2.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:24	2413/2413	---M--	200	added ('OK')	image/png	etag:%2296d-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/fixedposition.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/fixedposition.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:24	2779/2779	---M--	200	added ('OK')	image/jpeg	etag:%22adb-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/baseline.jpg	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/baseline.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:24	6833/6833	---M--	200	added ('OK')	image/gif	etag:%221ab1-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-bad-tags.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-bad-tags.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:24	4280/4280	---M--	200	added ('OK')	image/gif	etag:%2210b8-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-good-tags.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/html5-good-tags.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html)
16:37:26	333/333	---M--	302	error ('Found')	text/html	date:Mon,%2030%20Sep%202019%2007:37:24%20GMT	http://selab.hanyang.ac.kr/courses/cse326/2017/lecture/examples/05PHP/quote.php	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2017/lecture/examples/05PHP/quote.97.delayed	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:26	544/544	---M--	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202019%2007:37:25%20GMT	https://selab.hanyang.ac.kr/courses/cse326/2017/lecture/examples/05PHP/quote.php	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2017/lecture/examples/05PHP/quote.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:26	2523/2523	---M--	200	added ('OK')	image/gif	etag:%229db-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/php_logo.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/php_logo.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:26	2926136/2926136	---M--	200	added ('OK')	video/x-ms-wmv	etag:%222ca638-4ba64e12a8a00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/powerglove.wmv	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/multimedia/powerglove.wmv	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html)
16:37:26	7043/7043	---M--	200	added ('OK')	image/gif	etag:%221b83-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/javaee.gif	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/javaee.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:26	16531/16531	---M--	200	added ('OK')	image/png	etag:%224093-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ruby_on_rails.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ruby_on_rails.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:27	1940/1940	---M--	200	added ('OK')	image/png	etag:%22794-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/asp_net.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/asp_net.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
16:37:27	42053/42053	---M--	200	added ('OK')	image/png	etag:%22a445-4ba64e1490e80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/figure_1_server.png	C:/WEBAPP/wow/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/figure_1_server.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html)
